row_id,customer_id,snapshot_date,region,plan_type,acquisition_channel,autopay,tenure_months,monthly_fee,usage_hours_30d,usage_change_90d,support_tickets_90d,late_payments_6m,satisfaction_score,days_since_last_login,network_incidents_30d,leaked_churn_score,retention_offer_result_14d,churn_30d
S20260728-0007917,C00718,2024-07-01,east,standard,referral,yes,31,52.770000,35.265000,0.023100,0,0,2.000000,6.100000,1,0.090900,no_contact,0
S20260728-0003051,C00652,2024-03-01,east,standard,advertising,yes,12,46.030000,28.125000,-0.180200,0,1,3.580000,7.910000,0,0.141600,accepted_offer,0
S20260728-0007581,C00382,2024-07-01,west,basic,referral,yes,14,28.560000,20.747000,-0.376600,0,0,5.000000,6.890000,1,0.009600,no_contact,0
S20260728-0000767,C00768,2024-01-01,east,basic,partner,yes,15,27.730000,15.521000,0.110000,0,0,2.540000,10.620000,0,0.202900,no_contact,0
S20260728-0001783,C00584,2024-02-01,north,basic,advertising,no,46,28.100000,11.167000,-0.048100,2,0,3.090000,3.820000,2,0.074500,no_contact,0
S20260728-0007305,C00106,2024-07-01,east,premium,advertising,no,9,80.110000,,0.067400,0,0,3.870000,1.680000,0,0.036400,no_contact,0
S20260728-0003358,C00959,2024-03-01,south,standard,organic,no,15,48.850000,32.865000,0.098100,1,0,3.110000,6.270000,4,0.151000,no_contact,0
S20260728-0004141,C00542,2024-04-01,south,basic,organic,yes,46,29.090000,,-0.128700,2,0,3.090000,15.020000,1,0.013000,no_contact,0
S20260728-0009127,C00728,2024-08-01,south,standard,partner,yes,9,48.210000,24.080000,-0.219000,3,1,2.990000,6.480000,1,0.156700,no_contact,0
S20260728-0002299,C01100,2024-02-01,west,premium,organic,yes,20,82.690000,18.957000,-0.326600,0,0,,12.050000,0,0.923500,retained_after_offer,1
S20260728-0005067,C00268,2024-05-01,east,standard,partner,no,22,47.920000,21.060000,,0,0,4.160000,2.430000,0,0.000000,accepted_offer,0
S20260728-0001253,C00054,2024-02-01,east,basic,organic,yes,41,29.990000,27.842000,-0.039200,0,1,4.630000,8.780000,0,0.056600,no_contact,0
S20260728-0007726,C00527,2024-07-01,north,basic,organic,yes,42,30.240000,25.199000,-0.441700,0,1,3.980000,14.180000,0,0.079200,no_contact,0
S20260728-0001444,C00245,2024-02-01,east,basic,organic,yes,5,25.700000,30.508000,-0.210900,0,0,3.860000,6.370000,0,0.092300,no_contact,0
S20260728-0002312,C01113,2024-02-01,east,basic,organic,yes,20,29.140000,35.364000,0.000300,0,0,2.220000,7.630000,0,0.976200,cancelled,1
S20260728-0005961,C01162,2024-05-01,west,basic,partner,no,16,26.070000,9.752000,-0.395600,3,0,2.440000,15.470000,1,0.843400,cancelled,1
S20260728-0002286,C01087,2024-02-01,east,basic,partner,yes,20,24.630000,,-0.284400,0,0,3.260000,14.030000,0,0.099800,no_contact,0
S20260728-0006195,C00196,2024-06-01,west,basic,organic,no,49,32.470000,30.849000,-0.009000,2,0,2.840000,15.030000,1,0.128800,no_contact,0
S20260728-0002894,C00495,2024-03-01,west,basic,partner,yes,9,28.460000,15.570000,0.079500,0,0,3.530000,4.540000,0,0.065800,no_contact,0
S20260728-0006285,C00286,2024-06-01,north,standard,partner,yes,22,49.290000,24.348000,-0.334900,1,0,2.990000,15.210000,1,0.051500,no_contact,0
S20260728-0004481,C00882,2024-04-01,east,standard,organic,yes,23,51.140000,34.431000,-0.225900,1,0,2.390000,7.260000,0,0.111100,accepted_offer,0
S20260728-0002492,C00093,2024-03-01,south,standard,organic,yes,19,48.170000,33.400000,-0.070900,2,0,4.560000,8.930000,1,0.000000,no_contact,0
S20260728-0001177,C01178,2024-01-01,north,standard,referral,yes,11,50.180000,24.499000,-0.078700,0,0,2.300000,8.970000,1,0.084300,no_contact,0
S20260728-0004524,C00925,2024-04-01,south,standard,partner,yes,29,48.150000,49.313000,0.015400,0,1,3.350000,8.310000,2,0.085800,no_contact,0
S20260728-0006766,C00767,2024-06-01,east,standard,advertising,yes,40,48.250000,41.781000,-0.040000,0,0,3.190000,22.560000,3,0.050200,no_contact,0
S20260728-0005786,C00987,2024-05-01,north,standard,organic,yes,27,46.890000,7.822000,-0.304300,1,0,2.660000,13.870000,0,0.000000,no_contact,0
S20260728-0008103,C00904,2024-07-01,south,standard,organic,no,40,48.040000,9.472000,-0.118500,0,0,3.100000,6.530000,1,0.052100,no_contact,0
S20260728-0005554,C00755,2024-05-01,south,standard,partner,yes,17,48.260000,8.543000,0.114500,2,0,2.760000,6.450000,3,0.081400,no_contact,0
S20260728-0002123,C00924,2024-02-01,north,basic,advertising,yes,40,25.820000,24.208000,0.117700,1,0,3.810000,13.470000,0,0.002100,no_contact,0
S20260728-0008662,C00263,2024-08-01,west,standard,partner,yes,22,48.850000,34.144000,-0.003200,0,1,4.070000,11.910000,1,0.061300,no_contact,0
S20260728-0006682,C00683,2024-06-01,south,standard,partner,yes,25,46.220000,27.450000,0.059700,0,0,3.690000,4.930000,0,0.093100,no_contact,0
S20260728-0007343,C00144,2024-07-01,west,basic,organic,no,32,28.140000,13.057000,-0.543100,0,1,,11.810000,1,0.065900,no_contact,0
S20260728-0003482,C01083,2024-03-01,north,standard,organic,yes,37,44.350000,34.903000,0.078900,0,0,4.690000,3.670000,0,0.154500,no_contact,0
S20260728-0008534,C00135,2024-08-01,east,premium,advertising,no,30,82.070000,18.698000,-0.090600,0,0,2.900000,7.320000,0,0.153700,no_contact,0
S20260728-0007965,C00766,2024-07-01,west,basic,advertising,no,25,26.770000,29.459000,-0.151500,0,1,3.020000,14.510000,0,0.169100,no_contact,0
S20260728-0005197,C00398,2024-05-01,east,basic,partner,yes,45,28.670000,27.588000,-0.281600,0,0,4.980000,13.010000,1,0.158700,no_contact,0
S20260728-0006344,C00345,2024-06-01,west,standard,referral,no,24,51.190000,15.235000,0.207200,0,1,3.990000,18.330000,0,0.082200,no_contact,0
S20260728-0006876,C00877,2024-06-01,south,basic,advertising,no,27,31.640000,31.384000,-0.149300,0,1,2.200000,10.530000,0,0.951900,cancelled,1
S20260728-0006834,C00835,2024-06-01,south,premium,organic,yes,13,79.350000,54.430000,0.008500,1,0,3.030000,5.030000,0,0.077300,accepted_offer,0
S20260728-0001673,C00474,2024-02-01,south,standard,organic,no,2,48.600000,28.192000,-0.158500,0,1,3.660000,18.540000,0,1.000000,retained_after_offer,1
S20260728-0008897,C00498,2024-08-01,south,standard,advertising,no,28,46.290000,15.726000,-0.102800,2,0,3.560000,2.070000,2,0.162500,accepted_offer,0
S20260728-0004269,C00670,2024-04-01,south,basic,referral,no,18,30.730000,66.076000,0.024600,0,0,4.530000,7.340000,0,0.150600,no_contact,0
S20260728-0002899,C00500,2024-03-01,north,premium,partner,yes,19,79.930000,39.320000,0.307600,0,0,3.900000,6.200000,1,0.953100,cancelled,1
S20260728-0000486,C00487,2024-01-01,east,premium,referral,yes,18,78.960000,24.535000,0.140100,0,0,3.740000,3.220000,0,0.148900,no_contact,0
S20260728-0006973,C00974,2024-06-01,south,basic,partner,no,17,29.280000,30.942000,0.050800,0,0,,7.160000,2,0.061300,accepted_offer,0
S20260728-0008800,C00401,2024-08-01,north,basic,organic,yes,22,24.770000,39.041000,-0.137700,0,0,3.250000,10.090000,0,0.137900,no_contact,0
S20260728-0001684,C00485,2024-02-01,north,standard,organic,yes,29,48.080000,20.479000,,0,0,3.620000,6.800000,1,0.087500,no_contact,0
S20260728-0008785,C00386,2024-08-01,east,basic,organic,yes,26,30.730000,27.864000,-0.031500,1,0,2.840000,4.890000,1,0.000200,accepted_offer,0
S20260728-0004817,C00018,2024-05-01,south,basic,partner,no,28,31.660000,52.449000,0.268800,1,0,2.560000,5.250000,2,0.860500,retained_after_offer,1
S20260728-0005252,C00453,2024-05-01,north,basic,organic,yes,27,29.210000,26.431000,-0.181500,4,0,2.800000,6.530000,2,0.827900,cancelled,1
S20260728-0002229,C01030,2024-02-01,east,standard,referral,no,14,51.670000,1.387000,-0.308300,1,2,3.720000,22.590000,0,0.151900,no_contact,0
S20260728-0003660,C00061,2024-04-01,west,basic,organic,yes,37,29.610000,14.176000,-0.101800,1,0,2.520000,3.640000,3,0.131900,no_contact,0
S20260728-0000440,C00441,2024-01-01,south,basic,organic,yes,1,26.710000,10.465000,-0.319200,1,0,2.860000,7.990000,1,0.002600,no_contact,0
S20260728-0003470,C01071,2024-03-01,north,basic,organic,no,36,29.550000,31.276000,-0.120700,1,0,2.860000,4.720000,0,0.038400,no_contact,0
S20260728-0008020,C00821,2024-07-01,east,standard,advertising,yes,33,49.590000,65.094000,0.079200,1,0,3.040000,4.300000,0,0.054200,no_contact,0
S20260728-0003424,C01025,2024-03-01,east,basic,advertising,no,26,27.610000,29.417000,-0.034100,0,1,4.720000,9.130000,0,0.094200,no_contact,0
S20260728-0000318,C00319,2024-01-01,north,standard,referral,no,14,46.640000,32.538000,,0,0,2.680000,7.870000,1,0.096200,no_contact,0
S20260728-0006157,C00158,2024-06-01,west,basic,referral,yes,20,27.150000,35.594000,,3,0,3.790000,1.010000,1,0.008800,no_contact,0
S20260728-0000575,C00576,2024-01-01,west,standard,organic,no,12,50.510000,24.858000,-0.077200,0,0,2.490000,9.230000,0,0.838300,retained_after_offer,1
S20260728-0009017,C00618,2024-08-01,east,standard,advertising,yes,34,48.670000,23.240000,-0.134700,1,0,2.970000,7.150000,1,0.158200,accepted_offer,0
S20260728-0003537,C01138,2024-03-01,east,standard,organic,no,39,53.520000,36.419000,0.014900,0,1,2.530000,4.850000,2,0.032400,no_contact,0
S20260728-0005742,C00943,2024-05-01,east,premium,referral,yes,13,83.160000,41.373000,0.238800,0,0,,1.820000,1,0.067600,no_contact,0
S20260728-0000841,C00842,2024-01-01,west,standard,advertising,yes,27,48.890000,23.253000,-0.071700,1,0,3.530000,26.890000,0,0.089400,no_contact,0
S20260728-0000194,C00195,2024-01-01,south,premium,,yes,43,77.620000,46.062000,0.053000,0,0,3.470000,5.690000,0,0.055500,no_contact,0
S20260728-0007186,C01187,2024-06-01,west,standard,referral,yes,45,45.710000,18.015000,-0.150600,1,0,4.710000,3.080000,0,0.152700,no_contact,0
S20260728-0003832,C00233,2024-04-01,east,standard,partner,yes,25,46.260000,23.284000,-0.149000,0,0,3.390000,1.090000,0,0.100800,no_contact,0
S20260728-0002228,C01029,2024-02-01,east,standard,organic,yes,44,50.590000,,0.013200,0,0,4.020000,13.710000,1,0.120800,accepted_offer,0
S20260728-0000177,C00178,2024-01-01,north,premium,partner,no,38,82.910000,41.919000,-0.086600,0,0,4.090000,5.980000,0,0.137700,no_contact,0
S20260728-0003737,C00138,2024-04-01,east,standard,advertising,yes,27,51.860000,26.903000,0.113600,0,0,3.770000,2.500000,0,0.000000,no_contact,0
S20260728-0003000,C00601,2024-03-01,north,basic,partner,no,26,28.980000,28.897000,-0.119600,0,0,4.170000,7.970000,0,0.081200,no_contact,0
S20260728-0004091,C00492,2024-04-01,east,standard,referral,no,35,49.040000,,-0.038500,0,1,3.730000,21.260000,0,0.000000,no_contact,0
S20260728-0007386,C00187,2024-07-01,north,basic,advertising,no,28,29.270000,22.631000,-0.042400,0,0,3.720000,3.920000,0,0.051700,accepted_offer,0
S20260728-0002464,C00065,2024-03-01,north,premium,partner,yes,7,77.800000,19.152000,-0.153500,0,0,2.820000,14.190000,0,0.134700,no_contact,0
S20260728-0007990,C00791,2024-07-01,east,standard,partner,yes,22,47.070000,7.244000,-0.439000,1,0,2.580000,19.820000,1,0.020000,accepted_offer,0
S20260728-0001509,C00310,2024-02-01,north,basic,organic,yes,16,31.820000,5.723000,-0.240200,1,0,4.190000,4.000000,0,0.016400,no_contact,0
S20260728-0005864,C01065,2024-05-01,north,standard,organic,yes,20,48.500000,29.448000,-0.118200,1,0,2.650000,11.060000,1,0.107000,no_contact,0
S20260728-0006650,C00651,2024-06-01,north,standard,organic,yes,7,44.970000,46.316000,-0.297400,1,0,3.470000,17.060000,1,0.117800,no_contact,0
S20260728-0006608,C00609,2024-06-01,east,standard,advertising,yes,37,47.400000,21.599000,-0.411500,0,0,3.920000,5.710000,1,0.063900,no_contact,0
S20260728-0000971,C00972,2024-01-01,north,standard,partner,no,34,47.050000,39.569000,0.286100,0,0,4.420000,6.400000,0,0.810000,cancelled,1
S20260728-0006366,C00367,2024-06-01,north,standard,organic,yes,34,49.080000,27.179000,-0.220000,0,1,3.300000,16.490000,1,0.985200,cancelled,1
S20260728-0008206,C01007,2024-07-01,west,standard,partner,no,45,47.770000,43.283000,-0.024500,0,0,3.720000,3.110000,1,0.100000,no_contact,0
S20260728-0002080,C00881,2024-02-01,north,basic,partner,yes,3,27.350000,17.905000,,0,0,4.670000,15.290000,0,0.068000,no_contact,0
S20260728-0000606,C00607,2024-01-01,south,standard,partner,yes,43,47.800000,31.493000,0.026100,0,0,3.420000,9.320000,1,0.070300,no_contact,0
S20260728-0004462,C00863,2024-04-01,west,standard,referral,yes,5,51.440000,27.065000,-0.100900,0,0,4.170000,6.990000,0,0.000000,accepted_offer,0
S20260728-0004323,C00724,2024-04-01,north,standard,organic,no,29,45.950000,53.988000,0.204200,0,0,2.940000,11.030000,0,0.121900,no_contact,0
S20260728-0007535,C00336,2024-07-01,south,standard,partner,no,43,44.760000,20.796000,-0.440900,0,1,,15.490000,2,0.891100,cancelled,1
S20260728-0007062,C01063,2024-06-01,east,basic,organic,yes,32,28.240000,20.674000,-0.263600,1,0,3.740000,7.740000,0,0.022900,no_contact,0
S20260728-0006800,C00801,2024-06-01,north,basic,advertising,yes,37,27.770000,32.427000,-0.154800,0,0,4.340000,8.360000,1,0.114900,no_contact,0
S20260728-0004593,C00994,2024-04-01,west,basic,advertising,no,13,29.690000,40.117000,-0.165800,0,0,4.070000,3.230000,1,0.814600,cancelled,1
S20260728-0001631,C00432,2024-02-01,north,standard,organic,yes,23,48.740000,26.988000,0.031700,0,0,5.000000,2.210000,0,0.075000,no_contact,0
S20260728-0008728,C00329,2024-08-01,south,standard,referral,yes,33,49.760000,13.455000,-0.012300,1,0,2.040000,8.070000,1,0.000000,accepted_offer,0
S20260728-0006963,C00964,2024-06-01,east,standard,partner,yes,22,47.850000,7.541000,,0,0,3.450000,12.900000,0,0.039400,no_contact,0
S20260728-0003341,C00942,2024-03-01,south,basic,organic,yes,21,26.750000,32.192000,-0.108500,2,0,3.460000,6.250000,2,0.129100,accepted_offer,0
S20260728-0007675,C00476,2024-07-01,west,standard,referral,yes,46,49.930000,21.822000,-0.287500,1,0,2.640000,10.480000,1,0.059900,no_contact,0
S20260728-0007094,C01095,2024-06-01,west,standard,organic,yes,45,47.270000,35.509000,0.092300,0,0,4.430000,10.970000,0,0.107000,accepted_offer,0
S20260728-0009379,C00980,2024-08-01,north,standard,advertising,no,24,52.070000,22.666000,-0.210300,1,0,3.730000,20.770000,1,0.171800,accepted_offer,0
S20260728-0005650,C00851,2024-05-01,west,standard,,yes,12,50.560000,88.618000,-0.173500,1,0,2.850000,3.980000,2,0.109400,no_contact,0
S20260728-0007269,C00070,2024-07-01,north,standard,referral,yes,29,51.000000,13.485000,-0.043800,0,1,3.680000,11.460000,1,0.024100,no_contact,0
S20260728-0008085,C00886,2024-07-01,west,standard,advertising,yes,39,50.400000,37.177000,-0.083500,0,0,3.890000,8.300000,0,0.000000,no_contact,0
S20260728-0000916,C00917,2024-01-01,south,standard,partner,yes,45,49.240000,27.224000,-0.162300,0,0,4.500000,3.140000,1,0.234300,accepted_offer,0
S20260728-0005132,C00333,2024-05-01,east,standard,advertising,yes,11,50.500000,40.567000,-0.170700,2,0,3.040000,8.130000,3,0.094500,no_contact,0
S20260728-0001439,C00240,2024-02-01,west,basic,organic,yes,44,29.650000,7.686000,-0.134800,3,0,4.510000,5.200000,1,0.192200,no_contact,0
S20260728-0006675,C00676,2024-06-01,west,basic,organic,yes,32,30.100000,7.617000,-0.479800,0,1,3.220000,13.010000,0,0.218100,no_contact,0
S20260728-0002538,C00139,2024-03-01,east,standard,referral,yes,23,48.070000,18.084000,,1,1,3.080000,10.310000,0,0.129300,no_contact,0
S20260728-0009209,C00810,2024-08-01,east,standard,advertising,yes,18,50.350000,23.193000,-0.123100,0,0,2.230000,6.640000,1,0.130200,no_contact,0
S20260728-0003685,C00086,2024-04-01,east,premium,organic,yes,22,77.750000,25.420000,0.002500,1,0,3.050000,5.030000,1,0.132000,no_contact,0
S20260728-0004803,C00004,2024-05-01,west,basic,advertising,yes,52,28.790000,10.319000,-0.481900,1,0,4.370000,19.210000,1,0.034000,no_contact,0
S20260728-0003251,C00852,2024-03-01,east,premium,advertising,yes,20,77.870000,30.906000,0.102700,1,1,3.320000,13.860000,1,0.193300,no_contact,0
S20260728-0008671,C00272,2024-08-01,west,basic,advertising,yes,37,29.490000,19.106000,-0.039500,1,1,4.310000,5.450000,0,0.111000,accepted_offer,0
S20260728-0001715,C00516,2024-02-01,west,basic,organic,no,27,32.630000,15.039000,-0.164100,0,2,2.370000,15.610000,0,0.018900,no_contact,0
S20260728-0000580,C00581,2024-01-01,south,basic,advertising,yes,47,28.160000,27.021000,0.074000,1,0,3.950000,0.380000,1,0.012900,no_contact,0
S20260728-0001955,C00756,2024-02-01,east,basic,advertising,yes,12,30.620000,65.192000,0.263700,0,0,4.830000,4.270000,0,0.025900,no_contact,0
S20260728-0001925,C00726,2024-02-01,north,standard,organic,yes,36,50.220000,41.102000,-0.030600,1,0,2.770000,1.660000,0,0.104300,no_contact,0
S20260728-0001530,C00331,2024-02-01,south,basic,advertising,no,6,27.780000,32.285000,0.119700,2,1,3.650000,8.960000,0,0.144300,no_contact,0
S20260728-0004854,C00055,2024-05-01,south,standard,referral,yes,6,50.150000,59.554000,-0.082800,0,0,4.550000,1.360000,0,0.027900,no_contact,0
S20260728-0004903,C00104,2024-05-01,south,standard,advertising,no,51,50.010000,13.295000,,1,0,3.340000,4.030000,0,0.035100,no_contact,0
S20260728-0001157,C01158,2024-01-01,north,basic,organic,yes,5,32.300000,34.887000,0.620300,0,0,3.950000,3.220000,0,0.095500,accepted_offer,0
S20260728-0009478,C01079,2024-08-01,south,basic,organic,yes,23,30.150000,25.045000,-0.024000,2,1,3.750000,7.070000,2,0.109100,accepted_offer,0
S20260728-0003923,C00324,2024-04-01,west,standard,partner,yes,24,49.210000,29.271000,0.317700,0,0,3.400000,3.230000,0,0.003500,no_contact,0
S20260728-0002338,C01139,2024-02-01,north,standard,organic,yes,17,50.120000,29.161000,-0.094600,0,0,,4.450000,0,0.166100,no_contact,0
S20260728-0000127,C00128,2024-01-01,west,basic,partner,yes,45,30.520000,24.392000,0.209000,0,0,4.000000,9.500000,0,0.070100,no_contact,0
S20260728-0007560,C00361,2024-07-01,south,basic,organic,yes,43,32.270000,,-0.040100,0,0,3.960000,1.840000,0,0.114000,no_contact,0
S20260728-0008012,C00813,2024-07-01,west,basic,organic,yes,18,30.850000,10.825000,0.058700,0,0,3.800000,7.830000,1,0.135900,no_contact,0
S20260728-0000780,C00781,2024-01-01,west,basic,organic,no,8,29.200000,23.440000,-0.144600,1,0,3.570000,15.350000,1,0.030800,no_contact,0
S20260728-0003941,C00342,2024-04-01,south,basic,organic,yes,40,29.270000,16.143000,-0.169700,0,0,3.560000,4.380000,1,0.128400,no_contact,0
S20260728-0001674,C00475,2024-02-01,north,standard,referral,no,46,52.760000,25.868000,0.162100,0,0,3.580000,11.100000,0,0.130300,accepted_offer,0
S20260728-0008303,C01104,2024-07-01,west,basic,advertising,no,54,25.200000,24.981000,-0.288500,0,0,3.610000,11.940000,0,0.091400,no_contact,0
S20260728-0004617,C01018,2024-04-01,east,premium,organic,yes,37,78.370000,19.469000,-0.192100,2,0,3.300000,1.750000,1,0.000000,accepted_offer,0
S20260728-0002183,C00984,2024-02-01,south,basic,organic,no,24,29.600000,0.823000,-0.516100,4,0,4.100000,9.730000,2,0.970100,cancelled,1
S20260728-0003420,C01021,2024-03-01,north,basic,advertising,yes,22,27.160000,12.824000,-0.277700,0,0,2.950000,14.220000,0,0.064000,no_contact,0
S20260728-0001787,C00588,2024-02-01,north,standard,partner,yes,15,48.080000,14.924000,-0.143600,0,0,3.730000,15.200000,0,0.028800,no_contact,0
S20260728-0007002,C01003,2024-06-01,east,basic,organic,yes,21,31.040000,27.868000,-0.008400,1,0,3.660000,15.060000,2,0.000000,no_contact,0
S20260728-0000233,C00234,2024-01-01,north,basic,organic,no,8,28.370000,31.327000,0.047300,1,0,3.750000,2.630000,2,0.114400,no_contact,0
S20260728-0001154,C01155,2024-01-01,east,premium,organic,no,26,78.580000,40.146000,0.079700,1,2,3.050000,16.760000,0,0.164500,accepted_offer,0
S20260728-0004220,C00621,2024-04-01,north,standard,partner,yes,49,50.210000,36.813000,-0.170200,0,0,4.730000,2.390000,0,0.132900,no_contact,0
S20260728-0002739,C00340,2024-03-01,north,basic,organic,no,40,29.330000,50.466000,-0.093900,1,0,3.480000,12.280000,1,0.868000,retained_after_offer,1
S20260728-0006777,C00778,2024-06-01,east,basic,,yes,23,31.980000,15.246000,-0.157200,0,0,2.920000,8.360000,1,0.171500,no_contact,0
S20260728-0008934,C00535,2024-08-01,north,basic,organic,yes,46,33.440000,3.831000,-0.175100,1,0,4.150000,1.790000,0,0.067200,no_contact,0
S20260728-0008946,C00547,2024-08-01,east,standard,partner,yes,32,48.150000,191.999000,-0.518600,3,0,3.990000,11.540000,1,0.042100,no_contact,0
S20260728-0007480,C00281,2024-07-01,north,basic,organic,yes,34,27.130000,17.371000,-0.099700,0,0,3.090000,3.940000,0,0.068800,no_contact,0
